geo.id,Dg,CropArea_acres,total_area,CropArea_prop
06015,5.93701563308308,112,3184860739.35461,0.000142313261521333
40127,7.00017238902828,13,3685187512.56402,1.42758362530639e-05
53007,6.35313107578886,30433.5,7755469065.83203,0.0158804069600009
26141,5.54689102623084,34593,6663306260.87665,0.0210095257127901
40027,4.47629519039011,7177,1445437363.54766,0.0200937718063956
36105,3.67658444217866,2614.5,2581498381.70557,0.00409859103199375
37149,7.31406136151067,421,617570388.286499,0.00275875687394522
37165,4.40210085013095,30592,830412031.800842,0.149084342390347
37085,5.80991790156868,72802,1557478373.21753,0.189164258284321
37105,5.7020410058246,12305,671332712.872131,0.074175691609887
18159,2.11115091073812,136167,674865650.580578,0.816530368666536
20027,3.84404293113562,205291,1698015554.57402,0.489267132785093
40145,3.42034100648269,34384.5,1529828695.22671,0.0909573307718562
30083,3.17399024343031,288018,5447434575.83588,0.213966313287563
05003,4.46198057394474,80266.5,2435960122.3338,0.133346600402212
05041,3.69652393983615,239922,2122547463.37979,0.457436124904842
47135,2.521834854299,1451,1095220854.83307,0.00536146535467259
27163,3.48250516619573,52866,1095075376.72045,0.195366562133205
51740,,,120906539.983948,
42051,3.74328366615375,17743,2067612151.86931,0.0347276801588376
54023,2.7704257314894,1361,1243936343.92462,0.00442769569181441
51171,3.58267695704496,21620.5,1325636405.68779,0.0660023056888693
48235,1.36472997530345,1842,2723662579.78659,0.002736869678859
29025,2.71001946691269,79979.5,1112752703.53366,0.290869258018881
12107,2.18851652154854,4672,2141715546.84058,0.00882792919598682
18025,2.71033441693513,4370,799576591.838974,0.0221176592041223
29111,2.44692538660022,164727,1322954275.39655,0.503892334217573
31075,1,1,2028542105.49886,1.99495805949998e-06
16071,2.32663208977207,63170,3109265674.95923,0.0822187445292401
17139,2.18024440228576,189147.5,892226577.798178,0.857912994527552
21107,2.70190707904713,66100,1435928855.23863,0.186288623245325
16035,1.88225881415434,14443,6444005784.99585,0.00907025059549366
21013,7.59635920810792,102,935287658.527435,0.000441339465266441
27035,3.57985774388426,23462,2995451072.63719,0.0316971778473274
04009,4.45650043076667,33088,12020216318.2127,0.0111397650224885
05123,4.19459741503321,276469,1664161280.21486,0.672308845029764
13101,1.94949579174738,2837,1089658997.75537,0.0105362610633224
20105,3.41280421500357,164812,1865975168.59042,0.357438036644629
20183,4.08192461421319,277058,2323126130.79416,0.482631541961957
12065,6.99754751375472,8450,1648623928.84729,0.0207421087192333
28005,2.31425871238719,5646.5,1894828758.32758,0.0120594405635104
05097,7,7,2072737624.19285,1.36669468562531e-05
26025,2.91006117431964,160747.5,1860467067.96889,0.349655236558384
01029,3.40286815118655,879,1453019012.01373,0.002448135066285
08123,4.81043643890974,401626,10403323048.2992,0.156231114804086
40009,2.64962127967482,64219,2341208950.8087,0.11100464676608
06049,2.40084827686391,72556,10886382486.6628,0.0269716515052984
19153,2.17455341137641,166733.5,1532067230.78659,0.440415747915842
13179,2.47365598523431,52,1560539122.49792,0.000134848611566981
48349,4.64044898456067,55039,2812561746.42813,0.0791929033790425
48047,1.44661924233484,654,2444018829.50189,0.00108290659151305
47187,3.08334114510722,12486,1512624988.73767,0.0334048754095054
56021,3.13163643779603,129089,6960703509.73854,0.0750505531488751
53003,1.94596480140537,32352.5,1658719982.44141,0.0789319015817192
27155,2.7987478110441,316291,1517346251.14709,0.843567685180409
17017,2.13362508364762,137938,993761696.636634,0.561719457574466
13247,6.19343726202197,130.5,342131079.12439,0.001543603593321
42067,4.12065002231411,39477,1019199102.25696,0.156748323888149
42083,4.2539431957138,2625,2549116904.65134,0.0041673248054714
40049,5.03920380296757,39462,2107444509.04296,0.0757775815474595
31021,2.14870445816449,258383,1287387686.58452,0.812217573529146
35045,1.46414404179131,36462.5,14344459683.4006,0.0102867940346693
36073,6.49707830525259,104188,2117106017.38489,0.199155768995369
22031,3.38948719255821,950,2316928049.09546,0.00165931505848052
06019,16.8604331282258,1065653,15568750122.1416,0.277000058017927
13105,3.62524575013446,2308.5,969215523.015259,0.00963889643662189
01005,3.76195350282142,12193,2342683559.69543,0.0210627338695023
37017,5.91389717230928,45558,2298898804.41571,0.0801978253838616
48111,3.08519901611997,197722,3898276089.36697,0.205258049252152
17167,1.99220981112262,454594,2271455101.56671,0.809911077359888
40035,4.40624731825992,32235,1975594938.61908,0.066030953119999
47035,2.27371174575693,5916,1773673707.84552,0.0134980873252047
26137,3.58177618141543,9955,1362911006.88837,0.0295591241697939
19161,2.10171673333456,321105,1497869745.22671,0.867542612203624
49015,1.49709930604477,18185,11582088188.8332,0.00635395645772216
53019,1.69405912499183,6066,5846655746.89624,0.00419867906047147
30109,4.19516038233965,75857,2303245701.9046,0.133282518395735
35027,3.35255139277699,351,12513086289.0657,0.000113516887157058
40021,5.23325052713272,404,2010582467.01056,0.000813162365371912
27173,2.45587425932156,338535.5,1976751023.54533,0.693058734290306
48231,3.68213054098206,48001,2284428433.35218,0.0850335919022748
48335,1.34851330273121,49675,2372200895.73715,0.0847430726225451
48499,4.11026478274241,3536,1801903382.89498,0.00794142707397337
40113,4.2340893741955,23200,5967277243.48868,0.0157336529155113
37039,3.53743778250647,3448,1208659227.68192,0.0115446609142237
26107,3.58912631954357,61571.5,1479509354.75607,0.168414629762772
21195,1.72719178132802,102,2042378814.12428,0.000202107146935809
12067,2.856693278751,10072,1419074370.86694,0.0287229046787109
37035,3.41501978627521,18856.5,1077496011.98026,0.0708211884596599
21025,4.2460175102476,355.5,1282737509.17139,0.00112155249836931
48075,2.16820776783469,50950,1848515369.93599,0.111542126224474
29181,3.11919767963439,16399,1635941902.42453,0.0405664763354878
17179,2.42539598460231,291829.5,1704055111.02765,0.693048058527034
48243,4,4,5865379032.32111,2.75982602324579e-06
51678,,,6540784.04237366,
05135,2.06502377483834,106,1570662258.82175,0.000273112044530945
08069,4.83475491763822,56022,6822033335.40987,0.0332324659451509
37177,2.97581639687962,69729,1546678484.37793,0.182444673749388
27131,2.64793992012135,177149,1336281502.14545,0.536486187394446
29219,2.62131832900078,63337,1133818594.82631,0.226064157348569
21227,3.30552061579799,99719.5,1418185188.88223,0.284554162726507
22017,3.91477231278478,46467,2425771490.40881,0.0775197821077408
46121,3.71570962271763,81843,3602301305.2925,0.0919431335995894
19127,2.17340161279536,264761,1484579088.77419,0.721719550917116
40141,2.23242248616092,209206,2277121243.21906,0.37179691122102
37113,3.87952377535929,782.5,1345948886.52634,0.00235273804393911
54063,3.10317006909537,5205,1226724482.69843,0.0171708382572245
18155,3.13199912273667,19031.5,578703438.374573,0.133086729567788
21105,2.7676077287674,131051,655370022.157776,0.809229233991825
01061,4.05713131219286,57986,1499475855.03296,0.156495361843708
17099,2.26591577760619,563921,2973817997.58011,0.767399794618653
19055,2.02191154325172,302910.5,1499378838.20371,0.817562093784102
20127,4.07759770208708,114577,1820474627.69324,0.254700978116272
19051,2.78231679150917,92107,1307566031.10719,0.285066907238615
16015,1.05098026360996,1696,4938931083.60638,0.00138966678744963
55081,3.41640546786945,152032.5,2351917350.56625,0.261596649597571
37143,3.93864232185981,89250,851929523.586853,0.423957528996679
12047,2.79077489428493,15299,1344349658.94531,0.0460541318207871
18035,2.19902305519625,156083,1025400094.91568,0.615999056475024
12075,1.93888530169496,28844,3659119426.67407,0.0319004418923282
28045,9.22023389931582,181,1431656608.17413,0.000511631775575409
13315,3.3577072858042,68267,989673035.019592,0.27914951465007
22081,3.50597747663342,19045,1042066822.30327,0.0739610732392917
47093,6.73532741309388,742,1362130701.17621,0.00220446353850471
23017,4.85216800441376,2820,5635106664.73474,0.00202518528754508
29095,2.41373436908554,54975.5,1596319789.59121,0.139369289725228
13281,3.26299637180619,63,444932331.342224,0.000573012875558151
28129,2.42961033030306,5590,1650525610.45468,0.0137058929942833
16075,4.83213343045403,45140,1062721434.73657,0.171893680635526
16079,4.86026882501538,4.5,6844861796.26624,2.66051447682022e-06
37095,4.28471984845657,88676,3778897140.23608,0.0949639608582527
19067,2.10454763434589,273526,1298573689.58808,0.852412503555734
21145,2.84543673913724,42781,694549399.872391,0.249267459792641
21225,2.48208723758989,167613,941142317.897888,0.720726007776144
46125,2.41657089298231,309606,1599824848.81043,0.783167626409361
