geo.id,Dg_allSP,CropArea_acres,Dg_CDLcat,total_area,CropArea_prop
34019,5.60691266865364,21857,5.57183614863078,1132847883.85983,0.0780794509877383
29217,3.34931010442574,157859,3.34911142783069,2167364677.21028,0.294750908649999
18121,2.47429447631946,114169,2.47411524588173,1165477411.95563,0.396426002039563
19069,1.96217730843241,324671,1.96217730843241,1508730008.88565,0.87086285404204
13035,3.09927920926491,497,3.07021866098131,487024447.076355,0.00412974677966725
08039,3.02572879569636,47419,3.02572879569636,4794086815.76496,0.040028037052384
44001,3.91136204180199,54,3.91136204180199,115859969.875671,0.00188615832581437
48035,5.24262594656075,13495.5,5.24262594656075,2596574099.18729,0.0210332340854795
44005,7.36600320794964,3420.5,7.26574089980121,812301175.082031,0.0170408129613026
39045,2.79027889766737,144941,2.79016560750348,1317169474.88011,0.445315069856495
38069,6.29561974926973,372663,6.29561974926973,2803233404.86993,0.53799075464814
17015,1.96610553354776,196178,1.96604996029298,1208549345.63605,0.656906730453578
27125,3.88997237516554,137347,3.88997237516554,1120157262.58801,0.496201388511466
41031,3.2269555671048,28807,3.22469946913223,4642189784.65295,0.025112672761782
47021,3.24594947796435,5953,3.24231957071921,795357340.578583,0.0302894498528451
46127,2.24413566830039,244295,2.24412293359933,1209857392.23518,0.817143240232427
01051,3.49463512514145,16625,3.48922021295253,1701726867.2807,0.0395357147589198
13187,1.89288622905474,264,1.88297251757579,736096178.527344,0.00145140013856751
39083,3.1153377340934,107035,3.11456548855648,1371772899.85838,0.315763110071865
19017,2.1385573974885,232817.5,2.13852712361982,1138052088.80585,0.827887409011952
48175,2.54061532724975,6367,2.53930053428613,2225748748.09157,0.0115764795390826
37089,4.42556291389237,11642,4.40794240519773,971422432.423065,0.0484995002144055
12061,2.17952134595565,45037,2.15668455671405,1597783212.03272,0.114069462817649
48393,2.67109759509661,13030,2.67109759509661,2393645562.04631,0.0220293848095008
31049,1.6253412455088,39604,1.6253412455088,1141440049.42183,0.140411843647778
36051,3.66190949332392,117894,3.66115535685722,1658262742.03442,0.28771079453736
19141,2.08088959065859,270537,2.08083627653611,1484601609.71027,0.737453326728167
48059,1.54344825998571,19156,1.54333656671996,2334262214.59279,0.0332103142238534
48379,2.62407613520071,501,2.62407613520071,670360588.42717,0.00302445445425029
20067,2.71378970562161,175973,2.71378970562161,1489617295.34129,0.478067398550067
51105,2.98745296408504,2781.5,2.98298947901388,1132519387.7471,0.00993919509077686
35051,3.32592703482768,9407,3.3254369344584,10976925533.8258,0.00346807293610642
05043,3.56858055087903,74599,3.56858055087903,2164348268.20374,0.139483763629763
31123,2.88490663647749,122687,2.88490663647749,3703321554.11363,0.134067935133389
29015,3.08093453419938,38093,3.08093453419938,1949043530.84926,0.079093616565512
05109,6,6,6,1590589205.22151,1.52654993851907e-05
08077,3.04229241962703,43566,3.04069658680916,8653340701.10802,0.0203742523249666
29065,1.92334317333372,1142,1.92100980896985,1954160063.46576,0.00236495982124638
51185,1.95840913341604,4265,1.95586454501562,1346583440.83145,0.0128175069722221
42103,6.95896809923637,52,6.5976411778896,1468133628.05838,0.000143336090082688
42115,2.8131489880032,13612.5,2.81149060653591,2155235785.44501,0.0255600029574238
48343,5.95264454771075,75,5.84362695379936,670031512.675285,0.000452985010314121
42125,2.98388576580329,26546.5,2.98094306185276,2229738415.47211,0.0481804830879658
