GEOID,Dg
18171,2.22854351824062
18173,2.41654933720973
18175,2.22093852782076
18177,2.34482648263721
18179,2.35604174822365
18181,2.05055034939747
18183,2.53973081536775
19001,2.4302862255177
19003,2.30347465272988
19005,2.49549869325179
19007,2.49814734069595
19009,2.16042608138021
19011,2.14113921354008
19013,2.05935001231127
19015,2.01624884919745
19017,2.0758789514835
19019,2.00792462320354
19021,2.05392495378894
19023,2.01847774903339
19025,2.00354828605599
19027,2.03411268844902
19029,2.16818926439801
19031,2.08428635592283
19033,1.99184121809242
19035,2.08121639771699
19037,2.09899223007754
19039,2.66164778795111
19041,2.05732625024676
19043,2.28543785369017
19045,2.08570558712226
19047,2.13117460552931
19049,2.11091038868562
19051,2.60125824811587
19053,2.49374543918461
19055,1.98992650650913
19057,2.17506764764177
19059,2.12636695828155
19061,2.23048927802244
19063,2.03500002947612
19065,2.23175353640836
19067,2.07144930756676
19069,1.9539089506396
19071,2.04975688228106
19073,2.03790147912836
19075,2.02875101071491
19077,2.22235502934304
19079,1.94724213358121
19081,1.97302171547736
19083,1.97467228091001
19085,2.03614744086486
19087,2.16761911663138
19089,2.17546881521903
19091,2.0085168239776
19093,2.14339470812904
19095,2.25195670322086
19097,2.33959684511313
19099,2.14247023749577
19101,2.18380666310734
19103,2.2978100734744
19105,2.11702334317686
19107,2.15184757709617
19109,2.01726939970531
19111,2.25606184700669
19113,2.1555448812091
19115,2.12551318329444
19117,2.55479042085581
19119,2.07099738236128
19121,2.45774746619268
19123,2.12946963571141
19125,2.28644142124529
19127,2.09907957472613
19129,2.05354329216148
19131,2.06272002470241
19133,2.06410626538056
19135,2.66125582804111
19137,2.14691131403307
19139,2.16663094847766
19141,2.04713790548733
19143,2.04984017181025
19145,2.15318744038788
19147,2.04609853062458
19149,2.08649400536966
19151,2.02982457481681
19153,2.13637615340053
19155,2.08361327621825
19157,2.22149886116079
19159,2.59174940206861
19161,2.07207595590341
19163,2.09723371551318
19165,2.08815478899299
19167,2.05384569328915
19169,2.02949173057585
19171,2.14358963793093
19173,2.30167364476918
19175,2.52551800485462
19177,2.38407297786425
19179,2.2417677425237
19181,2.32084183037218
19183,2.15610245738421
19185,2.38138092453466
19187,1.99623200324472
19189,1.9933951963052
19191,2.45072644092543
19193,2.09358343158449
19195,2.03894774224113
19197,2.00137449374529
20001,2.83679105316193
20003,2.76088411172308
20005,2.23295223502775
20007,2.42586037869463
20009,4.07382077323724
20011,2.72078162589597
20013,2.1929325380519
20015,3.64207542607346
20017,3.26459730950136
20019,3.04991708277332
20021,3.00599253295167
20023,3.36070076897332
20025,2.25459791777071
20027,3.78592060995217
20029,4.06142108313674
20031,2.6893994564912
20033,2.55043060927391
20035,3.81913596984258
20037,2.93847621571939
20039,3.12479472483663
20041,3.65100183714344
20043,2.04135458631324
20045,2.5451797451449
20047,4.17018456042658
20049,3.01296821971404
20051,2.55870044882673
20053,3.05792367949719
20055,4.15712519588436
20057,3.35527919465673
20059,2.59836158040596
20061,4.11793940471322
20063,3.3060114012921
20065,3.51235590919765
20067,3.47777968575231
20069,3.77970052196774
20071,2.85479221492417
20073,2.8094778228135
20075,2.98680674597929
20077,2.05442971840311
20079,3.68598103547182
20081,3.66932052245392
20083,2.84659961199204
20085,2.6080221113037
20087,2.38409327329915
20089,4.03941610801595
20091,2.51787681123459
20093,4.12632554520229
20095,2.37426297578945
20097,4.22362156440829
20099,3.12957195113854
20101,2.79511728180274
20103,2.37133709281593
20105,3.45181937598092
20107,2.36090227870539
20109,2.94332304462766
20111,2.77407933916763
20113,3.33013721550641
20115,3.9018082428776
20117,3.22169061608671
20119,3.28004270382524
20121,2.50799671983652
20123,3.35785852999273
20125,3.05511651457497
20127,3.8435139058009
20129,3.02556344338869
20131,2.64918226483742
20133,3.06404200560909
20135,2.52946183519299
20137,3.78208523879987
20139,2.56920122301428
20141,3.59919301279617
20143,3.55369823503879
20145,4.19095490388795
20147,4.25713251740813
20149,2.9447941980231
20151,3.6358273253409
20153,3.43234441628391
20155,3.78928074544381
20157,4.17187202176288
20159,3.74794332042016
20161,3.81811829293208
20163,3.56243163694136
20165,2.86765104575481
20167,3.18664461896679
20169,3.16603917371015
20171,3.01325231518703
20173,3.59203006146699
20175,3.73896123608308
20177,2.53365155990783
20179,3.34597016492946
20181,3.0382902101503
20183,3.96843372129183
20185,4.24159529531117
20187,2.99641907965923
20189,3.32579550502226
20191,3.06688988405636
20193,3.02690448847395
20195,2.98005029908294
20197,2.89677871883838
20199,3.06207878226756
20201,4.02239382171009
20203,2.92830845476086
20205,2.95374937693639
20207,3.00612766958551
20209,2.19691797372692
21001,2.78942412341318
21003,3.13903506281637
21005,2.88347203801377
21007,2.76549353920289
21009,3.10929814616693
21011,1.92330525241221
21013,2.05201002818407
21015,2.40724222980349
21017,3.00997489067084
21019,2.19581512633318
21021,3.01333895112281
21023,2.40817918637778
21027,2.50572129457762
21029,2.40258202225573
21031,2.23875964220533
21033,2.97705819567152
21035,2.88904422154083
21037,2.15647838819452
21039,2.68569956837518
21041,2.23942866725925
21043,2.40106993687614
21045,2.52758798401734
21047,3.07791617493703
21049,2.44014278352629
21051,2.09769162607693
21053,2.64215829638534
21055,2.66912132847401
21057,2.34782753067957
21059,2.50718314505005
21061,2.3006367964659
21063,1.75583751037879
21065,2.2079041993001
21067,2.55785732941759
21069,2.5440224565223
21073,2.38681463888177
21075,2.55466818830209
21077,2.56392935705051
21079,3.60272148631664
21081,2.4753152298659
21083,2.7567250556517
21085,2.48505304042071
21087,2.66216979486348
21089,2.35273542609294
21091,2.43153099501788
21093,2.53375045732418
21097,2.80532795246181
21099,3.29140697514359
21101,2.28298190604426
21103,2.2083814821066
21105,2.7573220554078
21107,2.47866777034788
21109,2.24677642763648
21111,2.33905225838593
21113,2.97613118924559
21117,3.11103480600506
21121,2.01872389210457
21123,2.56771784306093
21125,2.45887590235754
21135,1.64699924783422
21137,3.1187284410187
21139,2.49167164121991
21141,3.22329416308343
21143,2.92037420850945
21145,2.62484167275139
21149,2.60366022080174
21151,2.73150157811447
21153,3.60153516400428
21155,2.88070469920619
21157,2.7589687949086
21161,3.00285562627993
21163,2.94149205988998
21165,2.03536438867142
21167,3.21294584133754
21169,3.24662706278744
21171,3.17592585391111
21173,2.45192241081284
21175,2.03368222931514
21177,2.5124075171756
21179,2.83851126913355
21181,3.28797100577181
21183,2.27481512240224
21185,2.46572460718907
21187,2.05035376874736
21189,2.29488182836349
21191,2.41703838172613
21197,1.84781151581065
21199,2.75578645189323
21201,3.75232982823914
21203,2.69151639424232
21205,1.89203449558969
21207,2.42898632545051
21209,3.57236384501065
21211,2.51701314962621
21213,3.23780507118424
21215,2.32155824207773
21217,2.72819244706987
21219,3.06777141536943
21221,3.05572814651906
21223,2.2782272362408
21225,2.39742257789272
21227,3.00785424849789
21229,2.87523907247114
21231,2.72599019024958
21233,2.35926271761543
21235,2.04201718678895
21239,2.97044074821364
22001,2.41061942100498
22003,2.26992826857277
22007,1.39131149211112
22009,4.25297057274338
22011,3.9137750889986
22013,2.93438157326128
22015,3.55777225111758
22017,3.38931654236433
22021,4.3285219081363
22025,3.97685014989304
22027,1.72627241715873
22029,3.68512647497494
22031,3.52368510379026
22033,2.3063852468354
22035,2.68308607660747
22037,2.98750921898639
22039,2.5951815424328
22041,3.7177207029113
22043,3.26877374112429
22045,1.42723545901867
22047,2.07077320638092
22053,2.06428781043067
22055,3.27635640320809
22059,3.11665193217327
22065,3.25060811500113
22067,3.85733447890882
22069,3.41319259333734
22073,4.046725033051
22077,3.74836382985971
22079,5.06842047886358
22081,3.67126650198837
22083,4.18717327813996
22091,3.30793680048
22093,1.27733822368776
22097,3.35683355869557
22099,2.43032815449462
22101,1.39032054590473
22105,3.4906466775323
22107,4.17249025143388
22111,2.2378740749314
22113,2.92495267031118
22115,4.66685956697572
22117,3.33153867996124
22119,3.08510701311134
22121,2.47387239979946
22123,3.48179734751362
22125,3.48402576545478
22127,2.39739303791864
23001,2.34241261173583
23003,5.41480090963564
23005,2.95625341244572
23007,1.71669174461926
23009,1.08106170937298
23011,1.45232361787489
23013,1.16688980605938
23015,1.68252550442828
23017,3.97361140866786
23019,2.68693023083151
23021,5.2935640143127
23023,2.15694375972199
23025,1.44752136457074
23027,2.23633999946202
23029,1.11704592655576
23031,2.5777724268157
24001,3.48712129257021
24003,3.33281807003959
24005,3.24699714576866
24009,3.38511063169965
24011,3.77671106790592
24013,3.50286382368306
24015,3.47082981396663
24017,3.70518146004844
24019,3.65376405965226
24021,3.69703130206437
24023,2.52390955502746
24025,3.17807833802297
24027,3.44631211920483
24029,3.56135962034315
24031,3.32892049108012
24033,3.50276125919272
24035,3.31900535425744
24037,3.33650433459004
24039,3.24171677408463
24041,3.36753257284765
24043,3.91213589344659
24045,3.39104381833267
24047,2.99904609830445
25001,2.19326021879262
25003,1.72046556916659
25005,3.45993347508306
25007,2.88493225497706
25009,1.80556947850828
25011,3.37118809257302
25013,4.26354372535317
25015,3.85057913792206
25017,2.288707171751
25021,3.00919273101194
25023,2.60250569892804
25025,2.55581938064351
25027,1.77718634562891
26001,3.81059313785889
26003,2.72521961734263
26005,3.74309409870867
26007,4.8352126851726
26009,6.58170136311496
26011,6.04608653661339
26013,3.61033987857552
26015,3.5831931121351
26017,5.31063514437186
26019,4.48423770346005
26021,4.61939123504965
26023,2.99811643984314
26025,2.94325168233033
26027,3.2998447544204
26029,4.34354490940466
26031,3.96106400096609
26033,2.63477034321075
26035,4.26243659439469
26037,3.88185097351304
26039,2.45124707992708
26041,3.32399233140877
26043,6.68761608993505
26045,3.29999903998583
26047,3.58370826392863
26049,3.43523241055883
26051,5.23354715079767
26055,4.98108774231675
26057,4.2982025309072
26059,3.1944355968222
26061,3.15539350252426
26063,5.61261024498453
26065,3.32204063868439
26067,3.59715339779253
26069,5.3452086458685
26071,7.31322682194771
26073,4.69614099077055
26075,3.28364632423707
26077,3.13877735795024
26079,5.01050218934274
26081,4.93986757339687
26085,2.74098163760072
26087,3.94999525317833
26089,2.83395682180022
26091,3.33696809546895
26093,3.77406488442539
26095,4.26387446479201
26097,5.12992094428207
26099,2.96494414172932
26101,5.83087363393863
26103,2.96499630105251
26105,6.25102764267224
26107,4.30165045564645
26109,3.42143104240658
26111,4.53288774190812
26113,3.08629470000023
26115,3.14825132118563
26117,5.65697667906713
26119,4.30296542259991
26121,4.86984898292954
26123,4.64346635273043
26125,3.79784773748154
26127,7.53233158352819
26129,3.85691182159717
26133,2.5162005552127
26135,2.65532593977894
26137,5.07126220772981
26139,4.46662734746183
26141,5.54678884916386
26143,2.52604409583922
26145,4.25019036352934
26147,3.18969578267872
26149,3.30265077584531
26151,5.01335299203929
26153,2.8658078281295
26155,3.5525664206327
26157,5.36853194730751
26159,4.7445087033281
26161,3.68958819921534
26163,3.14661360761672
26165,3.44239027841026
27001,4.97467877813798
27003,3.99783335540951
27005,4.68107911467919
27007,4.9506139162109
27009,3.47862825750142
27011,2.59128015424482
27013,2.09648911401974
27015,2.35904811594029
27017,4.6122021825662
27019,2.69532744969594
27021,3.77025883554316
27023,3.05830153899097
27025,3.08424479972284
27027,4.10499385504411
27029,4.15625887504102
27033,2.1660016606408
27035,4.14470524823119
27037,2.83639807015421
27039,2.27230820380575
27041,3.55695547232814
27043,2.08536930630731
27045,2.48383677764835
27047,2.16608854077987
27049,2.50385365184584
27051,3.13471196026375
27053,3.05645485093701
27055,2.6449698648908
27057,5.96505228256769
27059,2.93217736248284
27061,4.95247504557899
27063,2.05961042904908
27065,3.54696143357134
27067,3.07148276799799
27069,4.04012001569051
27071,5.76546355530767
27073,2.34486665826974
27077,4.20342829517016
27079,2.28349314615873
27081,2.58621407136272
27083,2.28501086963629
27085,2.61571809656556
27087,3.77954150476351
27089,4.30978036552265
27091,2.04256113997543
27093,2.7403481400103
27095,3.31888067318718
27097,3.46063575328709
27099,2.26560909524567
27101,2.24016004358828
27103,2.21065567646798
27105,2.12494322825723
27107,4.27051219008555
27109,2.55752502865946
27111,4.60361172033199
27113,3.64598049783293
27115,3.48555775089046
27117,2.45935544559237
27119,4.89983333541109
27121,3.33120682629209
27123,4.11279287877743
27125,4.01348921548727
27127,2.31215512988461
27129,2.9400222728063
27131,2.42001563464027
27133,2.14732100524758
27135,4.80061423151684
27137,5.43921851791571
27139,2.67878922248112
27141,4.01370185022313
27143,2.4339140524278
27145,3.48593358789701
27147,2.33345418356592
27149,3.04263928608732
27151,2.88619536730733
27153,4.01686730055492
27155,2.8843280293262
27157,2.63829321791593
27159,5.50424907977183
27161,2.13062877939089
27163,3.04833430640225
27165,2.0824065207036
27167,3.98801215845447
27169,2.77333446394422
27171,2.92413334462992
27173,2.44808541606717
28001,2.83559597123275
28003,2.45901869790927
28005,2.91492312277932
28007,4.038997773037
28009,2.40339466101486
28011,3.13128591594829
28013,4.00357914053678
28015,4.1244304291714
28017,2.76718090901821
28019,4.48389285059864
28021,3.87614334354864
28023,3.09729763585546
28025,2.67964607268017
28027,3.8841580340693
28029,4.88818751623221
28031,4.01459501587317
28033,3.35761907795809
28035,3.40218455581075
28037,3.0830929471398
28039,4.03305029491576
28041,5.46289219098634
28043,4.01796397747219
28049,3.52869603846455
28051,3.83764018847802
28053,3.32844057565055
28055,2.8112347719109
28057,2.0910372671238
28059,2.96363459508754
28063,2.4965574569339
28065,3.07703970417159
28067,4.72215622083662
28069,3.25708746681784
28071,3.08887638974419
28073,3.26461662935645
28075,1.87938108793872
28077,3.14948033832753
28079,2.9227119598462
28081,2.06808840364858
28083,3.39704411624126
28085,3.14199767478861
28087,3.58087744921229
28089,3.65045371118064
28091,3.30629111550761
28093,2.82501029419067
28095,2.79186622007916
28097,3.44483584392424
28101,2.02205963090622
28103,3.12482569744214
28105,2.45685619725924
28107,4.4270647350682
28109,4.14697301499842
28111,4.18030857583728
28113,2.58740043347744
28115,2.12318158655018
28117,1.88794078231279
28119,3.64053925508553
28121,2.78508936230264
